id,Decision,Host_response_time,Host_is_superhost,Host_has_profile_pic,Host_identity_verified,Neighbourhood,Property_type,Room_type,Accommodates,Bathrooms_text,Bedrooms,Beds,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
2159,1,within an hour,t,t,t,28704,Entire guest suite,Entire home/apt,2,1 bath,,1,5,3,1,1,$69.00 ,34,4.82,t,July
2160,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,4,1 bath,2,2,4,4,0,1,$232.00 ,15,5,t,September
2161,0,within an hour,t,t,t,28803,Entire house,Entire home/apt,6,2 baths,3,4,5,5,1,1,$279.00 ,54,4.96,t,July
2162,1,within a few hours,f,t,t,28704,Entire house,Entire home/apt,5,2 baths,3,3,5,0,0,1,$200.00 ,1,5,f,July
2163,1,within an hour,f,t,f,28806,Camper/RV,Entire home/apt,2,1 bath,1,,4,1,0,1,$74.00 ,9,4.78,f,September
2164,0,,f,t,t,28806,Entire residential home,Entire home/apt,4,2 baths,2,2,4,0,0,1,$141.00 ,44,4.88,f,September
2165,0,within an hour,t,t,f,28804,Entire bungalow,Entire home/apt,6,1.5 baths,3,4,5,5,1,1,$215.00 ,50,5,t,June
2166,0,within a few hours,t,t,f,28804,Private room in house,Private room,2,1 private bath,1,1,5,5,1,1,$72.00 ,442,4.93,f,July
2167,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,13,3.5 baths,4,7,5,5,1,1,$632.00 ,38,4.76,f,June
2168,1,within an hour,t,t,t,28801,Private room in bed and breakfast,Private room,2,1 private bath,1,1,4,0,0,1,$247.00 ,5,5,t,August
2169,1,within an hour,t,t,f,28806,Entire rental unit,Entire home/apt,4,1 bath,1,2,5,3,1,1,$160.00 ,39,5,f,September
2170,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,6,2 baths,3,4,5,5,1,1,$133.00 ,71,4.85,f,June
2171,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,6,2 baths,3,3,5,5,1,1,$174.00 ,3,4.67,t,September
2172,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,6,1 bath,3,3,4,1,0,1,$246.00 ,243,4.98,t,September
2173,1,within an hour,t,t,t,28801,Private room in residential home,Private room,2,1 shared bath,1,1,4,4,1,1,$83.00 ,113,4.89,t,August
2174,1,within an hour,t,t,t,28803,Entire cabin,Entire home/apt,2,1 bath,1,1,4,3,0,1,$167.00 ,10,4.9,t,July
2175,0,within an hour,t,t,f,28704,Entire cottage,Entire home/apt,5,1 bath,2,3,5,5,1,1,$137.00 ,18,4.94,t,August
2176,1,within an hour,t,t,f,28806,Entire residential home,Entire home/apt,6,1.5 baths,3,3,5,5,1,1,$133.00 ,28,5,f,August
2177,0,within an hour,t,t,t,28804,Entire house,Entire home/apt,7,2.5 baths,3,4,5,5,1,1,$214.00 ,35,5,t,July
2178,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,6,3.5 baths,3,3,4,4,1,1,$520.00 ,4,5,t,August
2179,0,within an hour,t,t,t,28805,Entire house,Entire home/apt,8,3 baths,3,3,5,5,1,1,$326.00 ,0,,t,June
2180,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,2,1 bath,1,2,5,4,1,1,$128.00 ,212,5,f,August
2181,1,within an hour,t,t,t,28805,Private room in house,Private room,2,1 private bath,1,1,4,1,0,1,$115.00 ,300,4.95,t,June
2182,1,within an hour,f,t,t,28806,Bus,Entire home/apt,2,1 bath,1,2,5,1,0,1,$99.00 ,31,4.81,t,June
2183,1,within a few hours,t,t,t,28805,Private room in house,Private room,2,1 shared bath,1,1,5,5,0,1,$58.00 ,49,4.75,f,July
2184,1,within an hour,f,t,t,28804,Entire bungalow,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$150.00 ,58,4.93,t,September
2185,1,within an hour,t,t,t,28804,Entire house,Entire home/apt,8,2 baths,3,3,5,5,1,1,$214.00 ,307,4.86,t,June
2186,1,within an hour,t,t,t,28704,Entire house,Entire home/apt,8,2 baths,3,7,5,5,1,1,$190.00 ,7,4.86,t,July
2187,0,within an hour,t,t,f,28715,Entire apartment,Entire home/apt,4,2 baths,2,2,4,0,0,1,$135.00 ,1,5,f,July
2188,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,6,2 baths,2,3,4,4,0,1,$381.00 ,33,4.76,t,August
2189,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,4,1 bath,2,2,5,3,1,1,$150.00 ,42,4.69,f,September
2190,1,within an hour,f,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$114.00 ,40,4.98,t,July
2191,0,within an hour,f,t,f,28805,Entire house,Entire home/apt,8,3.5 baths,4,4,5,5,1,1,$450.00 ,6,5,t,July
2192,0,within a few hours,f,t,f,28803,Entire rental unit,Entire home/apt,2,1 bath,1,1,5,5,1,1,$60.00 ,2,5,f,September
2193,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,12,2.5 baths,3,6,5,5,1,1,$678.00 ,110,4.96,f,June
2194,1,within an hour,f,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,2,5,3,1,1,$80.00 ,33,4.91,t,July
2195,1,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$90.00 ,170,4.91,t,July
2196,1,within an hour,t,t,t,28803,Entire condominium,Entire home/apt,8,2 baths,2,5,5,5,0,1,$381.00 ,10,5,t,July
2197,0,,t,t,t,28805,Entire cottage,Entire home/apt,4,1 bath,3,3,5,5,0,1,$93.00 ,74,4.9,f,August
2198,1,within an hour,f,t,f,28801,Room in boutique hotel,Private room,2,1 bath,1,1,5,3,1,1,$348.00 ,0,,t,June
2199,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,7,2 baths,3,4,5,5,1,1,$189.00 ,62,4.97,f,August
2200,0,within an hour,t,t,f,28732,Private room in residential home,Private room,4,1.5 shared baths,2,2,5,3,1,1,$89.00 ,47,5,t,August
2201,1,within an hour,t,t,t,28805,Entire house,Entire home/apt,6,2 baths,2,4,5,5,1,1,$428.00 ,58,4.98,t,July
2202,1,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,4,2 baths,2,2,5,5,1,1,$261.00 ,32,5,t,September
2203,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,4,1 bath,2,2,5,5,1,1,$196.00 ,97,4.96,f,September
2204,0,,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$45.00 ,14,5,f,August
2205,1,within an hour,f,t,f,28803,Private room in house,Private room,2,1 private bath,1,1,4,0,0,1,$110.00 ,4,5,t,June
2206,1,within an hour,t,t,f,28801,Entire cottage,Entire home/apt,7,2 baths,3,5,5,5,1,1,$398.00 ,36,5,t,August
2207,0,,f,t,t,28801,Shared room in rental unit,Shared room,1,1 shared bath,1,0,5,5,1,1,$250.00 ,3,5,f,August
2208,1,within an hour,t,t,t,28805,Private room in guest suite,Private room,4,1 private bath,1,3,5,2,0,1,$66.00 ,299,4.98,t,August
2209,0,within an hour,t,t,t,28805,Entire residential home,Entire home/apt,2,1 bath,1,1,5,5,1,1,$72.00 ,2,5,f,August
2210,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,4,1,1,$88.00 ,128,4.99,t,July
2211,1,within an hour,t,t,t,28801,Entire loft,Entire home/apt,4,2 baths,2,2,5,5,1,1,$269.00 ,11,4.82,t,June
2212,1,within a few hours,f,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,1,1,4,0,0,1,$100.00 ,6,5,f,June
2213,0,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,4,1 bath,1,2,5,3,0,1,$88.00 ,53,5,t,June
2214,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,10,2.5 baths,4,5,5,3,1,1,$413.00 ,22,5,t,July
2215,0,within a few hours,f,t,t,28801,Entire house,Entire home/apt,2,1 bath,2,2,5,0,0,1,$160.00 ,71,4.88,f,June
2216,1,within an hour,f,t,f,28804,Entire rental unit,Entire home/apt,4,1 bath,2,2,3,4,0,1,$147.00 ,23,4.91,t,September
2217,0,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,4,1 bath,1,2,3,5,1,1,$281.00 ,65,4.92,t,August
2218,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,1,4,1,0,0,$240.00 ,2,5,f,June
2219,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,11,3 baths,4,4,5,5,1,1,$516.00 ,39,4.62,t,September
2220,1,within an hour,t,t,t,28806,Entire apartment,Entire home/apt,4,1 bath,1,2,5,4,1,1,$112.00 ,201,4.97,t,June
2221,1,within an hour,t,t,t,28801,Private room in bed and breakfast,Private room,2,1 private bath,1,1,4,0,0,1,$252.00 ,3,5,t,July
2222,0,within an hour,f,t,t,28804,Entire residential home,Entire home/apt,8,3 baths,3,4,5,5,1,1,$200.00 ,18,4.94,t,September
2223,0,within a day,f,t,t,28806,Entire house,Entire home/apt,4,2 baths,2,2,4,0,0,1,$141.00 ,44,4.88,f,July
2224,0,,f,t,t,28801,Entire condominium,Entire home/apt,4,2 baths,2,2,3,0,0,1,$85.00 ,12,5,f,July
2225,1,within an hour,t,t,t,28803,Entire rental unit,Entire home/apt,4,1 bath,,2,5,3,0,1,$80.00 ,90,4.9,t,September
2226,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,4,1,1,$87.00 ,89,4.88,t,August
2227,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,3,1 bath,1,2,5,3,1,1,$129.00 ,189,4.94,t,July
2228,1,within an hour,t,t,t,28804,Entire rental unit,Entire home/apt,4,1 bath,2,2,4,3,0,0,$121.00 ,14,4.93,f,August
2229,1,within an hour,f,t,t,28804,Entire cabin,Entire home/apt,7,1 bath,3,4,5,5,1,1,$212.00 ,112,4.62,t,July
2230,0,within an hour,f,t,t,28803,Entire cottage,Entire home/apt,6,2 baths,3,4,5,5,1,1,$300.00 ,18,5,f,July
2231,1,within an hour,f,t,t,28803,Entire house,Entire home/apt,10,3 baths,4,6,5,5,1,1,$291.00 ,82,4.85,t,June
2232,1,within an hour,t,t,t,28806,Tiny house,Entire home/apt,4,1 bath,1,2,5,5,1,1,$141.00 ,77,5,f,September
2233,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,4,1 bath,2,2,5,5,1,1,$275.00 ,9,4.89,f,June
2234,1,within an hour,t,t,f,28801,Private room in bed and breakfast,Private room,2,1 private bath,1,1,4,1,0,1,$250.00 ,24,4.96,t,September
2235,1,,,,,28805,Private room in bed and breakfast,Private room,2,1 private bath,1,2,2,0,0,0,$246.00 ,0,,t,June
2236,1,within an hour,f,t,f,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,3,1,1,$146.00 ,9,5,t,July
2237,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,10,2 baths,4,5,5,5,1,1,$310.00 ,79,4.75,t,July
2238,0,within an hour,t,t,t,28805,Entire cabin,Entire home/apt,6,2 baths,3,3,5,5,1,1,$230.00 ,38,4.95,t,July
2239,1,within an hour,t,t,f,28801,Entire loft,Entire home/apt,3,1 bath,1,1,5,5,0,0,$244.00 ,26,4.96,f,September
2240,1,,f,t,t,28806,Entire guest suite,Entire home/apt,4,1 bath,2,3,5,3,0,1,$104.00 ,85,4.89,t,September
2241,1,within an hour,t,t,t,28801,Private room in house,Private room,1,1 shared bath,1,1,4,4,1,1,$72.00 ,133,4.92,t,June
2242,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,8,1.5 baths,2,5,5,5,1,1,$209.00 ,17,4.94,f,July
2243,1,within an hour,t,t,t,28804,Entire guesthouse,Entire home/apt,4,1 bath,1,4,5,5,1,1,$89.00 ,311,4.98,t,September
2244,0,,t,t,t,28804,Entire guest suite,Entire home/apt,3,1 bath,1,1,5,4,1,1,$232.00 ,83,4.99,f,July
2245,1,within an hour,t,f,t,28801,Private room in house,Private room,2,1 private bath,1,1,5,2,1,1,$92.00 ,252,4.93,t,July
2246,1,,f,t,t,28806,Entire cottage,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$182.00 ,65,4.98,t,June
2247,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,6,2 baths,2,2,5,5,0,1,$252.00 ,37,4.68,t,August
2248,1,within a few hours,t,t,t,28801,Room in bed and breakfast,Hotel room,2,1 bath,1,1,4,2,0,1,$392.00 ,22,4.91,t,September
2249,1,within an hour,t,t,t,28704,Entire house,Entire home/apt,4,2 baths,2,2,5,3,0,1,$112.00 ,115,4.97,f,June
2250,1,within an hour,f,t,t,28801,Entire apartment,Entire home/apt,2,1 bath,,1,3,0,0,1,$102.00 ,228,4.4,t,June
2251,0,within an hour,f,t,t,28806,Entire house,Entire home/apt,7,2.5 baths,2,2,5,5,1,1,$130.00 ,2,5,f,June
2252,0,,f,t,t,28806,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,5,1,1,$180.00 ,234,4.93,f,July
2253,1,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,2,1 bath,,1,5,3,1,1,$86.00 ,122,4.9,t,September
2254,0,within an hour,t,t,t,28806,Private room in house,Private room,3,1 private bath,1,1,5,3,1,1,$83.00 ,151,4.91,f,July
2255,0,within an hour,t,t,t,28804,Entire cottage,Entire home/apt,5,2 baths,2,2,5,5,1,1,$217.00 ,158,4.99,t,June
2256,1,within a day,t,t,t,28801,Private room in bed and breakfast,Private room,3,1 bath,1,1,4,3,1,1,$194.00 ,2,5,f,June
2257,1,within an hour,t,t,t,28801,Entire apartment,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$229.00 ,185,4.71,f,July
2258,1,within a day,f,t,f,28804,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,3,0,1,$150.00 ,49,4.83,f,August
2259,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,6,2.5 baths,3,3,5,5,1,1,$206.00 ,333,4.97,t,June
2260,1,within an hour,t,t,t,28801,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,2,0,1,$92.00 ,279,4.88,t,July
2261,1,within an hour,t,t,t,28803,Entire cabin,Entire home/apt,6,2 baths,2,3,5,5,1,1,$253.00 ,27,5,t,August
2262,1,within an hour,t,t,t,28805,Entire apartment,Entire home/apt,4,1 bath,2,2,5,5,1,1,$205.00 ,51,4.98,t,July
2263,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,5,1 bath,2,3,5,1,1,1,$157.00 ,490,4.93,f,June
2264,1,within an hour,t,t,t,28804,Entire bungalow,Entire home/apt,4,1 bath,2,2,5,5,1,1,$153.00 ,299,4.86,t,July
2265,0,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,6,2 baths,2,3,5,5,1,1,$409.00 ,2,4.5,f,July
2266,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,2,4,4,0,1,$252.00 ,61,4.9,t,July
2267,0,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,2,5,5,0,1,$250.00 ,65,4.95,f,July
2268,0,within an hour,f,t,t,28801,Entire guest suite,Entire home/apt,3,1 bath,,2,5,4,1,1,$48.00 ,3,5,t,September
2269,1,within an hour,f,t,f,28803,Entire cabin,Entire home/apt,8,2 baths,4,4,3,3,1,1,$305.00 ,7,4.43,t,June
2270,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,2,1 bath,1,2,5,5,0,1,$224.00 ,1,5,t,August
2271,1,within an hour,t,t,t,28801,Entire guest suite,Entire home/apt,4,2 baths,2,2,5,3,1,1,$199.00 ,52,4.98,t,June
2272,0,,f,t,t,28801,Private room in residential home,Private room,2,1 private bath,1,1,5,4,1,1,$99.00 ,7,5,f,September
2273,1,within an hour,t,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,,1,5,4,0,1,$113.00 ,39,4.9,f,September
2274,1,within an hour,t,t,t,28801,Entire residential home,Entire home/apt,4,1 bath,2,2,4,1,0,1,$270.00 ,130,4.86,f,September
2275,1,within an hour,t,t,t,28803,Entire guest suite,Entire home/apt,2,1 bath,,1,5,2,0,1,$95.00 ,45,4.98,f,August
2276,0,within an hour,t,t,f,28732,Entire house,Entire home/apt,6,1 bath,3,4,5,5,1,1,$125.00 ,65,4.92,t,June
2277,1,within an hour,t,t,t,28805,Entire cabin,Entire home/apt,8,3 baths,4,5,5,5,1,1,$660.00 ,17,4.94,t,June
2278,0,within an hour,t,t,t,28801,Entire apartment,Entire home/apt,2,1 bath,1,2,5,3,1,1,$156.00 ,86,4.86,t,June
2279,1,,t,t,t,28801,Private room in bed and breakfast,Private room,2,1 bath,1,1,5,1,0,1,$169.00 ,2,5,t,September
2280,1,within an hour,t,t,t,28806,Private room in residential home,Private room,2,1 private bath,1,1,5,1,1,1,$76.00 ,42,4.93,t,September
2281,0,within an hour,t,t,t,28804,Entire house,Entire home/apt,5,2 baths,3,3,5,5,1,1,$189.00 ,75,4.93,t,June
2282,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,8,2 baths,3,6,5,5,1,1,$237.00 ,202,4.84,t,September
2283,0,within an hour,t,t,t,28704,Entire house,Entire home/apt,8,2 baths,3,4,5,5,1,0,$385.00 ,0,,t,July
2284,1,within an hour,t,t,t,28803,Entire house,Entire home/apt,12,3 baths,5,5,5,5,1,1,$379.00 ,15,5,t,July
2285,0,within an hour,t,t,f,28732,Private room in house,Private room,2,1 shared bath,1,1,5,4,1,1,$45.00 ,204,4.96,t,June
2286,1,within an hour,t,t,t,28732,Camper/RV,Entire home/apt,5,1 bath,1,4,5,5,0,1,$82.00 ,29,4.97,t,August
2287,1,within a few hours,f,t,t,28806,Private room in residential home,Private room,2,1 shared bath,1,1,5,5,1,1,$54.00 ,115,4.84,f,September
2288,1,within a day,t,t,f,28801,Entire house,Entire home/apt,6,1.5 baths,3,3,5,5,1,1,$257.00 ,126,4.68,f,June
2289,1,within an hour,f,t,f,28804,Entire house,Entire home/apt,4,2 baths,2,3,5,5,1,1,$126.00 ,4,5,t,July
2290,1,within an hour,t,t,t,28803,Entire cabin,Entire home/apt,2,1 bath,1,1,4,3,0,1,$208.00 ,11,4.91,t,September
2291,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,8,2.5 baths,3,4,5,5,1,1,$307.00 ,56,5,f,August
2292,1,within an hour,t,t,t,28803,Private room in house,Private room,2,1 private bath,1,1,5,3,0,1,$77.00 ,84,4.99,f,June
2293,1,within an hour,t,t,t,28801,Entire condominium (condo),Entire home/apt,4,1 bath,1,2,5,5,1,1,$302.00 ,60,4.97,t,September
2294,1,within an hour,t,t,f,28803,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,5,0,1,$127.00 ,76,4.97,f,July
2295,1,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,6,2 baths,2,3,5,5,1,1,$270.00 ,21,4.86,f,September
2296,1,within an hour,t,t,f,28806,Entire guest suite,Entire home/apt,4,1 bath,2,3,5,2,0,1,$99.00 ,77,4.89,t,July
2297,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,6,2 baths,3,3,4,5,1,1,$249.00 ,14,5,t,September
2298,1,within an hour,t,t,t,28715,Private room in residential home,Private room,2,1 shared bath,1,1,5,5,1,1,$41.00 ,87,4.85,t,August
2299,0,within an hour,t,t,t,28801,Entire rental unit,Entire home/apt,2,1 bath,1,2,5,4,0,1,$95.00 ,3,5,f,September
2300,0,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,4,1 bath,2,2,5,5,1,1,$154.00 ,136,4.98,f,June
2301,0,within an hour,t,t,f,28801,Entire rental unit,Entire home/apt,2,1 bath,1,2,5,5,1,1,$90.00 ,7,5,f,August
2302,1,within an hour,f,t,t,28806,Entire condominium,Entire home/apt,4,1 bath,1,2,4,4,0,1,$83.00 ,5,5,t,June
2303,1,within an hour,t,t,t,28801,Private room in rental unit,Private room,2,2 shared baths,1,1,5,1,1,1,$92.00 ,66,4.88,f,September
2304,1,,f,t,t,28806,Tiny house,Entire home/apt,4,1 bath,1,2,5,5,1,1,$124.00 ,64,5,t,July
2305,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,6,2 baths,3,4,5,5,0,1,$405.00 ,56,4.86,t,July
2306,1,within an hour,t,t,t,28732,Entire cabin,Entire home/apt,4,1 bath,2,2,5,5,1,1,$96.00 ,165,5,f,September
2307,1,within an hour,t,t,t,28805,Entire cottage,Entire home/apt,8,2.5 baths,3,6,4,1,0,1,$461.00 ,84,5,f,August
2308,1,within an hour,f,t,t,28805,Entire residential home,Entire home/apt,4,1.5 baths,2,2,5,5,1,1,$122.00 ,20,4.75,t,August
2309,1,within an hour,f,t,t,28806,Entire residential home,Entire home/apt,10,3 baths,4,4,5,4,1,1,$274.00 ,167,4.78,t,September
2310,1,within an hour,t,t,t,28805,Private room in farm stay,Private room,2,1.5 baths,1,1,5,5,1,1,$89.00 ,41,5,f,July
2311,1,within an hour,t,t,t,28801,Entire condominium,Entire home/apt,4,1 bath,1,2,5,5,1,1,$302.00 ,55,4.69,t,July
2312,0,,t,t,t,28804,Entire townhouse,Entire home/apt,4,1 bath,2,2,5,3,0,1,$80.00 ,199,4.77,t,September
2313,0,within an hour,t,t,t,28704,Private room in residential home,Private room,1,1 shared bath,1,1,5,5,1,1,$29.00 ,37,5,t,September
2314,0,within an hour,t,t,t,28801,Entire loft,Entire home/apt,4,1 bath,1,1,4,1,0,1,$200.00 ,470,4.97,t,July
2315,1,within an hour,t,t,t,28803,Entire residential home,Entire home/apt,16,3.5 baths,6,8,5,5,1,1,$385.00 ,94,4.85,t,September
2316,1,within an hour,t,t,t,28806,Entire house,Entire home/apt,8,2 baths,2,4,4,5,1,1,$184.00 ,13,4.85,f,June
2317,1,within an hour,f,t,t,28801,Private room in bed and breakfast,Private room,2,1 private bath,1,1,5,0,0,1,$252.00 ,2,5,t,July
2318,1,,t,t,f,28801,Entire guest suite,Entire home/apt,2,1 bath,1,1,5,2,1,1,$208.00 ,44,4.98,f,August
2319,0,,t,t,t,28803,Entire residential home,Entire home/apt,2,1 bath,1,1,5,0,0,1,$62.00 ,4,5,f,August
2320,1,within an hour,t,t,t,28803,Entire house,Entire home/apt,4,2 baths,2,2,5,5,1,1,$149.00 ,182,4.93,t,June
2321,0,within an hour,t,t,f,28801,Entire bungalow,Entire home/apt,5,1.5 baths,2,2,5,3,0,1,$135.00 ,1,5,f,June
2322,0,within an hour,t,t,t,28806,Private room in residential home,Private room,2,1 private bath,1,1,5,1,1,1,$89.00 ,47,4.96,f,September
2323,0,within an hour,t,t,t,28801,Entire residential home,Entire home/apt,4,2 baths,2,2,5,2,0,1,$93.00 ,6,4.83,f,September
2324,1,within an hour,f,t,t,28806,Entire house,Entire home/apt,8,2 baths,5,5,4,1,0,1,$190.00 ,28,4.68,t,July
2325,0,within an hour,t,t,t,28801,Entire guest suite,Entire home/apt,4,1 bath,2,2,5,3,1,1,$127.00 ,123,4.88,f,June
2326,0,within an hour,t,t,t,28806,Entire cottage,Entire home/apt,16,6 baths,6,11,5,5,1,1,$975.00 ,3,5,f,September
2327,1,within an hour,t,t,f,28806,Entire rental unit,Entire home/apt,3,1 bath,2,2,5,4,1,1,$185.00 ,148,4.94,f,September
2328,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,10,2 baths,4,5,5,5,1,1,$135.00 ,271,4.85,t,September
2329,1,within an hour,t,t,t,28806,Entire guest suite,Entire home/apt,2,1 bath,1,1,3,2,1,1,$76.00 ,37,4.95,t,August
2330,1,within an hour,t,t,t,28804,Entire house,Entire home/apt,4,1 bath,2,2,5,3,1,1,$150.00 ,33,4.7,f,June
2331,1,within an hour,t,t,t,28806,Private room in residential home,Private room,2,1 private bath,1,,5,3,1,1,$104.00 ,23,5,f,September
2332,1,within an hour,t,t,t,28805,Entire guest suite,Entire home/apt,2,1.5 baths,1,1,5,4,1,1,$136.00 ,395,4.92,f,June
2333,1,within an hour,t,t,t,28805,Entire cabin,Entire home/apt,8,3 baths,4,5,5,5,1,1,$478.00 ,20,4.9,t,September
2334,1,within an hour,t,t,t,28804,Entire house,Entire home/apt,6,1 bath,2,3,5,5,1,1,$143.00 ,34,4.79,t,June
2335,1,within an hour,t,t,f,28803,Private room in residential home,Private room,3,1 private bath,1,2,5,3,1,1,$80.00 ,34,4.94,t,August
2336,1,within an hour,t,t,t,28801,Entire guest suite,Entire home/apt,2,1 bath,,2,5,3,1,1,$96.00 ,108,4.94,t,September
2337,1,,t,t,t,28704,Tiny house,Entire home/apt,2,1 bath,,1,5,5,0,1,$175.00 ,71,5,t,September
2338,1,within an hour,t,t,t,28804,Entire residential home,Entire home/apt,7,2.5 baths,3,4,5,5,1,1,$185.00 ,38,5,t,August
2339,0,within an hour,t,t,t,28801,Entire residential home,Entire home/apt,7,2.5 baths,3,4,5,5,1,1,$199.00 ,3,5,t,September
2340,0,within an hour,t,t,t,28805,Entire house,Entire home/apt,2,1 bath,1,1,5,5,1,1,$72.00 ,2,5,f,July
2341,0,within an hour,t,t,t,28805,Entire apartment,Entire home/apt,2,1 bath,,1,4,1,0,1,$109.00 ,501,4.87,t,June
2342,1,within an hour,t,t,t,28805,Private room in residential home,Private room,2,1.5 baths,1,1,5,5,1,1,$142.00 ,59,4.98,f,August
2343,1,within an hour,t,t,t,28803,Entire house,Entire home/apt,8,2 baths,3,3,5,5,1,1,$229.00 ,4,5,t,July
2344,1,within an hour,f,t,f,28715,Entire cottage,Entire home/apt,11,3 baths,4,5,5,5,1,1,$352.00 ,9,4.67,f,July
2345,1,within an hour,t,t,t,28806,Entire residential home,Entire home/apt,4,1 bath,2,2,5,5,1,1,$148.00 ,71,4.93,t,September
2346,1,within an hour,f,t,t,28704,Private room in house,Private room,2,1 private bath,1,1,5,1,1,1,$55.00 ,2,5,t,June
2347,1,within an hour,f,t,t,28804,Entire guest suite,Entire home/apt,2,1 bath,1,2,5,4,0,1,$72.00 ,179,4.82,t,July
